book_id,author_id,filename,title,authors,isbn,pages,publisher,language,description,keywords,pub_type,cover_image
c30f66dc1493b51105c7b9cef4c161ec,0,,À droite de la droite,Philippe Vervaecke (dir.),9782757403693 9782757418536,,Presses universitaires du Septentrion,fr,,"culture politique, fascisme, militantisme, droite, idéologies politiques",book,
389c320a0df4ad1d81277062516806f7,0,,À la croisée des pouvoirs,Pierre-Marie Bosc,9782709915625 9782709922982,,IRD Éditions,fr,,"gestion de l’environnement, Gestion durable, ressources, riziculture, développement rural, Sénégal",book,
b95a6e665b548f649489e7f5e6748c49,0,,À la découverte des villages de métier au Vietnam,"Sylvie Fanchette, Nicholas Stedman",9782709916707 9782709918497,,IRD Éditions,fr,,"village, industrialisation, activité sectorielle, secteur informel, division du travail, pollution des eaux continentales, concurrence, Vietnam",book,
1389429ea796d8a9f8b219f63e53f5b8,0,,À la place du roi,"Daniel Aznar, Guillaume Hanotin, Niels F. May (dir.)",9788415636854 9788490961469,,Casa de Velázquez,fr,,"monarchie, France, pouvoir, roi, Espagne",book,
36b74d12c034fb7eb6c33b2ace06a2b8,0,,À la recherche de l'effectivité des droits de l'homme,"Véronique Champeil-Desplats, Danièle Lochak (dir.)",9782840160236 9782821826700,,Presses universitaires de Paris Nanterre,fr,,"droits de l'homme, droit à la santé, Cour européenne des droits de l'homme, Loi IVG, discrimination raciale",book,
1e1dce9c1dfb0b3ec9b597c1b75779de,0,,À la recherche de la Bosnie-Herzégovine,Marianne Ducasse-Rogier,9782130532873 9782940549184,,Graduate Institute Publications,fr,,"guerre, conflits  sécurité et consolidation de la paix, reconstruction, crimes &amp; violence, accord de Dayton, sécurité, protection des populations civiles",book,
dec2935e0ca67b3cee493bed329bae8a,0,,À la recherche du rameau d'or,Marianne Cojannot-Le Blanc,9782840161073 9782821851146,,Presses universitaires de Paris Nanterre,fr,,"Nicolas Poussin, Ravissement de saint Paul, christianisme, saint, art, Histoire de l'art",book,
51bf7007564bc4ea4428f76290a7e68e,0,,À la rencontre...,"Marie-Paule Berranger, Myriam Boucharenc (dir.)",9782840161219 9782821851054,,Presses universitaires de Paris Nanterre,fr,,"Claude Leroy, Blaise Cendrars, romantisme (littérature)",book,
6c6c56517a9a1761b26a06cfdfa85c02,0,,À Paris sous la Révolution,Raymonde Monnier (dir.),9782859445966 9782859448585,,Éditions de la Sorbonne,fr,,"Paris, administration, économie, vie intellectuelle, Révolution française, Picardie",book,
4929a5a5c9cb846f0609c929adbd0b60,0,,"À quoi bon la poésie, aujourd'hui ?",Claude Le Bigot (dir.),9782753503977 9782753546592,,Presses universitaires de Rennes,fr,,"poésie, philosophie, littérature, littérature européenne, poésie espagnole, XXIe siècle, histoire",book,
78bcfa8ff452d51cb7f97f62e13adca6,0,,À quoi sert la philosophie ?,"François Dagognet, Jean-Pierre Faye, Robert Maggiori, Jacques Sojcher",9782842460976 9782842461973,,Éditions de la Bibliothèque publique d’information,fr,,utilité,book,
425a51eab4e66ad9d65dc8895a7f0aba,0,,À sombra do Plátano: crônicas de história da medicina ,"Rezende, Joffre Marcondes de",9788561673635,408,SciELO Books - Editora Fap-Unifesp,PT,,"História da medicina, Historia da educação médica, Curiosidades ",book,
5926b4043e2a00cc1147a1cee83bf7b3,0,,À temps et à contretemps,Jacques Bouveresse,9782722601543,,Collège de France,fr,,"illusion scolastique, contrôle des esprits, démocratie, éthique de la croyance, science, rationalisme",book,
278f106d4f86885804ba27be0eb1a05a,0,,Aan het buitenland gehecht : Over verankering en strategie van Nederlands buitenlandbeleid,"Knapen ,Ben; Arts ,Gera; Kleistra ,Yvonne; Klem ,Martijn; Rem ,Marijke",9789089643018,176,Amsterdam University Press,Dutch,,Public administration; Political science; Bestuurskunde; Politicologie,book,
b69569f63f6f52acd870de2fc4b5d443,0,,Aantekeningen bij Tjan Tjoe Siem's vertaling van de Lakon Kurupati Rabi,"Uhlenbeck ,E.",9789004285934 9789004286535,76,Brill,Dutch,,Indonesia,book,
b055088a25da6b1f076ba0417edc1122,0,,L'abbaye de Maillezais,"Mathias Tranchant, Cécile Treffort (dir.)",9782868478825 9782753523050,,Presses universitaires de Rennes,fr,,"chapitre cathédral, Maillezais, Vendée, abbaye, mémoire historique, Construction",book,
1a5e752c8e12c293303cf7e324391f2c,0,,Abbott's Gambit: The 2013 Australian Federal Election,"Johnson ,Carol; Wanna ,John; Lee ,Hsu-Ann",9781925022100,436,ANU Press,English,,Australia; politics; voting,book,
0d373df10feecc71efccafb5ea598bee,0,,The ABC's of Human Survival:  A Paradigm for Global Citizenship,Arthur Clark,9781897425688 9781897425695,281,Athabasca University Press,English,,global citizenship,book,
d1a168d9ea63c6bb3ffebdf65cba4aaa,0,,"Abd el-Kader, un spirituel dans la modernité","Ahmed Bouyerdene, Éric Geoffroy, Setty G. Simon-Khedis (dir.)",9782351590430 9782351593271,,Presses de l’Ifpo,fr,,"Abd el-Kader, colonisation française, Empire ottoman, islam contemporain, Mandat français, soufisme",book,
aa1b7f20693b285015c5244e6b7c64cf,0,,"Abgrund Metz. Kriegserfahrung, Belagerungsalltag und nationale Erziehung im Schatten einer Festung 1870/71","Steinbach, Matthias",9783486832969,"vii, 167",De Gruyter,German,,,book,
85d87b4a59840b036c24ce0ab0d191b1,0,,Abiotic Stress Signaling in Plants: Functional Genomic Intervention,Girdhar K. Pandey; Manoj Prasad; Amita Pandey; Maik Boehmer,9782889198917,636,Frontiers Media SA,English,,abiotic stress; biotic stress; Signal Transduction; Genomics; unctional Genomics; Crop Improvement,book,
3ec93f05c57359d0808db30cea3d2d6c,0,,Abiotic Stress: Molecular Genetics and Genomics,Mukesh Jain; Rohini Garg; Rajeev K Varshney,9782889193592,101,Frontiers Media SA,English,,abiotic stress; molecular genetics; functional genomics; signal transduction; transcriptional regulatory network; virus-induced gene silencing,book,
02d2c6ec3306de91097761c94981f0bf,0,,Abiotic Stresses in Agroecology: A Challenge for Whole Plant Physiology,Urs Feller; Alison H. Kingston-Smith; Mauro Centritto,9782889452040,177,Frontiers Media SA,English,,Carbon Dioxide; Climate Change; heat; Low temperature; salt; water availability; Whole plant physiology; yield,book,
929ff30b0349f6f3a874cf59af501de0,0,,Abordagens do pós-moderno em música: a incredulidade nas metanarrativas e o saber musical contemporâneo,"Nascimento, João Paulo Costa do",9788579830983,173,SciELO Books - Editora UNESP,PT,,MUSIC,book,
5edb2fac9aa860c72238671b0a8f9feb,0,,Aboriginal Placenames : Naming and re-naming the Australian landscape,"Hercus ,luise; Koch ,Harold",9781921666094,,ANU Press,English,,Names; Aboriginal australians,book,
7ddece97f4e2119a063ab53e24f075a4,0,,Aboriginal Population Profiles for Development Planning in the Northern East Kimberley,"Taylor ,John",9781920942038,118,ANU Press,English,,Aboriginal australians; Western australia; Kimberly; Population; Economic conditions; Social conditions,book,
3c10517da93e7cdd13b8a3eb3e6601be,0,,Abrégé du Livre des Pays,Ibn al-Faqīh al-Hamaḏānī,9782351591130 9782351594193,,Presses de l’Ifpo,fr,,"géographie arabe, empire islamique",book,
31197e09b35a7f4a4a8287081a683935,0,,"Absolute Komplexität in der Nominalflexion : Althochdeutsch, Mittelhochdeutsch, Alemannisch und deutsche Standardsprache","Baechler ,Raffaela",9783961100224 9783961100231,509,Language Science Press,German,,quantitative linguistics; absolute complexity; nominal inflection; Alemannic dialects; LFG; inferential-realisational morphological framework,book,
43f6986f6e2f8c416f4bf962657205d1,0,,"Absolutismus, ein unersetzliches Forschungskonzept? L'absolutisme, un concept irremplaçable? Eine deutsch-französische Bilanz. Une mise au point franco-allemande","Schilling, Lothar",9783486580952 9783486841329,239,De Gruyter,"German, French",,,book,
44701465f927cfe5eb3c196c1aab9192,0,,Abstract Mathematical Cognition,Philippe Chassy; Wolfgang Grodd,9782889198160,111,Frontiers Media SA,English,,Mathematical Cognition; abstract; algebra; Arithmetic; Expertise; development; Neuroimaging; gifted; numerosity,book,
88cbc1d09e57dd11a518c3f2b3e7841e,0,,L'abus de pouvoir dans l'Algérie coloniale (1880-1914),Didier Guignard,9782840160762 9782821850958,,Presses universitaires de Paris Nanterre,fr,,"Algérie, colonisation, corruption",book,
f1db6660943f2724265b7de7f58b000b,0,,Abweichungen vom Deutschen Corporate Governance Kodex und von §161 AktG als Pflichtverletzung im Sinne der Untreue,"Michaelsen, Amir",9783863950057,393,Universitätsverlag Göttingen,German,,Embezzlement; Embezzlement,book,
a85a54f8635113e5099d153aef97a883,0,,Abwesenheit von Rom: Aristokratische Interaktion in der späten römischen Republik und in der frühen Kaiserzeit,"Habenstein ,Astrid",9783946054016 9783946054009 9783946054023,362,Heidelberg University Publishing (heiUP),German,,Rome; Roman Republic; Roman Empire; Principate; Roman Emporer; Princeps; Nobility; Legitimation of Power; Communication,book,
43585d963a0f192718da0d4c0cb7758d,0,,The Academic Book of the Future,"Lyons, Rebecca E; Rayner, Samantha",9781137595775,120,Palgrave Macmillan,English,,"Literature, Pedagogy/Teaching, Education, Organisations and Institutions, General, Society, Culture and Education, Higher Education",book,
d1d43485a4c56308aed82bb3eb1d493c,0,,"Academic E-Books : Publishers, Librarians, and Users","Ward ,Suzanne M.; Freeman ,Robert S.; Nixon ,Judith M.",9781557537270 9781612494289,,Purdue University Press,English,,Information Science,book,
032060e481a2d87841602ee8cac49f24,0,,L'accentuation grecque,Henri Tonnet,9782858312429 9782858312436,,Presses de l’Inalco,fr,,"accentuation, grec ancien, grec contemporain, monotonique, polytonique, grec médiéval",book,
17c1d87846bde2ca2f155e41cce92f25,0,,Access to Knowledge in Brazil,Lea Shaver,9781849660785,160,Bloomsbury Academic,English,,,book,
39b7011f62bd392aa434b9408f992ee1,0,,Access to Knowledge in Egypt,Lea Shaver; Nagla Rizk,9781849660792,240,Bloomsbury Academic,English,,,book,
c3a03aa880905a08976706a2e87a3fb7,0,,Access to Knowledge in India,Ramesh Subramanian; Lea Shaver,9781849665568,192,Bloomsbury Academic,English,,,book,
9a9aa2a88e65790ddeec9341db87fd95,0,,Accessible Elements: Teaching Science Online and at a Distance,Dietmar Kennepohl; Lawton Shaw,9781897425473 9781897425480,313,Athabasca University Press,English,,chemistry; online education; science education,book,
6f22b8e4d5df4f77f7c20c17d888582f,0,,L'accesso al farmaco,Alice Cauduro,9788867056187,179,Ledizioni - LediPublishing,Italian,,,book,
67b995bca4c133e404ed4cb909ad5e3e,0,,L'accident majeur de Fukushima ,Alain Carpentier; Étienne-Émile Beaulieu; Édouard Brézin; Jacques Friedel,9782759807369,,EDP SCIENCES,French,,Fukushima; nucleair disaster,book,
98fde0545ebd9d5b9fa02e8cbc82fa7b,0,,Accommodation in Crisis: Forgotten Women in Western Sydney ﻿,Catherine Robinson; Rose Searby,1863654224,37,UTS ePRESS,English,,Crisis Accommodation;  Homeless;  Homeless Women;  Western Sydney;  Invisible Population,book,
b36ab47c90af9185dc85da925190da70,0,,Accountability in Public Policy Partnerships,"Steets ,Julia",9780230238978,,Palgrave Macmillan,English,,Principal-agent theory; Accountability; Public policy; Principal-agent theorie; Verantwoording; Publieke zaken,book,
692f360d2bc9df53a3acc912c855298f,0,,Accueil en exclusion,Françoise Duby,9782874632310 9782875581686,,Presses universitaires de Louvain,fr,,"exclusion, pauvreté, sans domicile fixe (SDF), maison d’accueil",book,
284fe12f074030e3a62764570bc4e772,0,,Acht Geschichten über die Integrationsgeschichte : Zur Grundlegung der Geschichte der europäischen Integration als ein episodisches historiographisches Erzählen,"Pichler ,Peter",9783706549448,324 Seiten,Studien Verlag,de,,"European integration, postmodernity, historical theory, cultural history",book,
5dabfd28d5a944b85191ce22e26dfb47,0,,Acoustic and Elastic Waves: Recent Trends in Science and Engineering,Dimitrios G. Aggelis (Ed.); Nathalie Godin,9783038422976 9783038422969," XVI, 448 ",MDPI AG - Multidisciplinary Digital Publishing Institute,English,,"Acoustic emission in materials and structures (without material limitation), Innovative cases of ultrasonic inspection, Wave dispersion and waveguides, Monitoring of innovative materials, Seismic waves, Vibrations, damping and noise control, Combination of mechanical wave techniques with other types for structural health monitoring purposes",book,
65dfc8eca44f641b2b52d000c75b0b86,0,,Acoustics of the Vowel - Preliminaries,"Maurer ,Dieter",9783034320313,296,PETER LANG LTD International Academic Publishers,English,,Phonetics; Phonology; Acoustics; Vowel; Language,book,
d1489aefd295b36cb63e7060cec058a4,0,,Acquisition and Loss of Nationality|Volume 1: Comparative Analyses : Policies and Trends in 15 European Countries,,9789053569207,448,Amsterdam University Press,English,,Popular science; Wetenschap algemeen,book,
b2621999ef543fac035d9fa98b0a415e,0,,Acquisition and Loss of Nationality|Volume 2: Country Analyses : Policies and Trends in 15 European Countries,,9789053569214,588,Amsterdam University Press,English,,Popular science; Wetenschap algemeen,book,
66718c5595bc236abf4f3db52d49c1c7,0,,"Across Space and Time. Papers from the 41st Conference on Computer Applications and Quantitative Methods in Archaeology, Perth, 25-28 March 2013",,9789089647153,,Amsterdam University Press,English,,Digital archaeology; Informatics; Cultural heritage management,book,
001be0ac867306fb019929ef6e96156e,0,,Across the margins: Cultural identity,"Norquay ,Glenda; Smyth ,Gerry",9780719057496,,Manchester University Press,English,,transatlantic; culture; literature,book,
1d30dfed7657019868ae715366278324,0,,Across the Oceans: Development of the overseas business information transmission,"Laakso ,Seija-Riitta",9789517469043 9789522228086 9789522228093,459,Finnish Literature Society / SKS,English,,Flow of information; Communication; Ship traffic; Postal traffic; Mail; History,book,
f1f0f490c90dd6c72e095c20a1e38b6d,0,,Actas de las Jornadas Marcel Proust: Literatura y filosofía,"Melamed, Analía (coord.)",9789503413982,,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,"Proust, Marcel ;  Crítica literaria ;  Estudios de género ;  Neopragmatismo",book,
157b5d681c71834922fc2bca19635d40,0,,Actas de las VII Jornadas de trabajo sobre Historia Reciente,"Flier, Patricia (coord.)",9789503412329,1160,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,History ;  Historia ;  Jornada de trabajo sobre Historia Reciente,book,
1ea2bc86be760eb0ba936c0a43f4ee4e,0,,Actas del  Primer Encuentro Deporte y Sociedad: Debates en tránsito en las Ciencias Sociales en la Argentina actual,"Ron, Osvaldo (coord.); Fridman, Jorge (coord.); Levoratti, Alejo (coord.); De Marziani, Fabián (coord.); Fotia, José (coord.); Maiori, Marco (coord.); Kopelovich, Pablo (coord.)",9789503414767,219,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,Educación física;  Deporte;  Estado;  Educación;  Universidad;  Políticas universitarias;  Teoría social,book,
5f77f88bd82fb7188f88f7a58517d3cd,0,,Actas del Coloquio Internacional 50 años de Lire le Capital ,"Karczmarczyk, Pedro (coord.); Romé, Natalia (coord.); Starcenbaum, Marcelo (coord.)",9789503414910,,Universidad Nacional de La Plata. Facultad de Humanidades y Ciencias de la Educación,spa,,"Filosofía contemporánea;  Filosofía política;  Marxismo;  Althusser, Louis",book,
00c5e116b2a7b3e7aa228509e69996f7,0,,Actas del XIX Congreso del Instituto Internacional de Historia del Derecho Indiano: Berlin 2016. Volumen 1,"Duve, Thomas (editor)",9788491484219,902,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Derecho; Historia; Derecho indiano,book,
9405c57fc907237f452fcc35fab11280,0,,Actas del XIX Congreso del Instituto Internacional de Historia del Derecho Indiano: Berlin 2016. Volumen 2,"Duve, Thomas (editor)",9788491484219,798,Universidad Carlos III de Madrid. Figuerola Institute of Social Science History,spa,,Derecho; Historia; Derecho indiano,book,
bbedf6ac0142c05b909dcf83316f75ca,0,,L'acte de nommer,"Georgeta Cislaru, Olivia Guérin, Katia Morim, Émilie Née, Thierry Pagnier, Marie Veniard (dir.)",9782878543742 9782878547641,,Presses Sorbonne Nouvelle,fr,,"dénomination, discours, linguistique, signification, définition",book,
cb438e6861c21df2ed95c10d66fa3cd9,0,,L'acteur de cinéma: approches plurielles,"Vincent Amiel, Jacqueline Nacache, Geneviève Sellier, Christian Viviani (dir.)",9782753504905 9782753526884,,Presses universitaires de Rennes,fr,,"cinéma, acteur, kammerspiel, star, Hollywood",book,
a31cf8c0e27b6e699e9e812eecc1dd4e,0,,Acteurs des transferts culturels en Méditerranée médiévale,"Abdellatif, Rania; Benhima, Yassir; König, Daniel; Ruchaud, Elisabeth",9783486989342 9783486709414,232,De Gruyter,"English, French",,,book,
